IP:PORT, LOSS, DELAY
188.114.97.177:942,50.00%,224 ms
188.114.98.133:8742,50.00%,224 ms
188.114.97.96:3854,50.00%,225 ms
188.114.97.164:3854,50.00%,225 ms
188.114.98.115:1018,50.00%,225 ms
188.114.99.114:859,50.00%,225 ms
188.114.99.146:942,50.00%,225 ms
188.114.96.14:8742,50.00%,226 ms
188.114.97.119:890,50.00%,226 ms
188.114.97.215:890,50.00%,226 ms
188.114.98.95:3854,50.00%,226 ms
188.114.98.254:859,50.00%,226 ms
188.114.99.126:1018,50.00%,226 ms
188.114.97.221:2408,50.00%,227 ms
188.114.99.172:3854,50.00%,227 ms
188.114.96.19:2408,50.00%,228 ms
188.114.96.164:859,50.00%,228 ms
188.114.97.43:1387,50.00%,228 ms
188.114.97.180:2408,50.00%,228 ms
188.114.97.208:955,50.00%,228 ms
188.114.98.155:8742,50.00%,228 ms
188.114.96.114:942,50.00%,229 ms
188.114.97.5:890,50.00%,229 ms
188.114.97.70:854,50.00%,229 ms
188.114.99.32:1387,50.00%,229 ms
188.114.97.70:942,50.00%,230 ms
188.114.97.96:2408,50.00%,230 ms
188.114.97.107:8742,50.00%,230 ms
188.114.97.232:1387,50.00%,230 ms
188.114.98.73:955,50.00%,230 ms
188.114.98.92:955,50.00%,230 ms
188.114.98.100:859,50.00%,230 ms
188.114.98.130:1387,50.00%,230 ms
188.114.98.165:859,50.00%,230 ms
162.159.192.204:3854,50.00%,231 ms
188.114.97.98:859,50.00%,231 ms
188.114.99.181:1387,50.00%,231 ms
188.114.96.14:7152,50.00%,232 ms
188.114.96.226:1018,50.00%,232 ms
188.114.98.133:859,50.00%,232 ms
188.114.98.151:854,50.00%,232 ms
188.114.96.156:2408,50.00%,233 ms
188.114.96.158:859,50.00%,233 ms
188.114.97.246:7152,50.00%,233 ms
188.114.98.145:854,50.00%,233 ms
188.114.98.234:854,50.00%,233 ms
188.114.99.116:955,50.00%,233 ms
188.114.99.172:955,50.00%,233 ms
188.114.96.19:890,50.00%,234 ms
188.114.96.181:2408,50.00%,234 ms
188.114.97.14:2408,50.00%,234 ms
188.114.96.205:859,50.00%,235 ms
188.114.97.198:7152,50.00%,235 ms
188.114.96.220:890,50.00%,236 ms
188.114.96.245:2408,50.00%,236 ms
188.114.98.81:1387,50.00%,236 ms
188.114.98.151:955,50.00%,236 ms
188.114.96.201:7152,50.00%,237 ms
188.114.99.200:1387,50.00%,237 ms
188.114.96.163:955,50.00%,238 ms
188.114.97.210:7152,50.00%,238 ms
188.114.99.115:2408,50.00%,238 ms
188.114.96.70:955,50.00%,239 ms
188.114.97.187:1387,50.00%,239 ms
188.114.98.75:942,50.00%,239 ms
188.114.96.86:1018,50.00%,240 ms
188.114.97.96:1018,50.00%,240 ms
188.114.97.125:854,50.00%,240 ms
188.114.98.179:942,50.00%,240 ms
188.114.96.146:890,50.00%,241 ms
188.114.97.69:859,50.00%,241 ms
188.114.96.100:2408,50.00%,242 ms
188.114.96.175:8742,50.00%,242 ms
188.114.98.68:890,50.00%,242 ms
188.114.98.92:3854,50.00%,242 ms
188.114.98.64:955,50.00%,243 ms
188.114.96.185:2408,50.00%,244 ms
188.114.97.180:1387,50.00%,245 ms
188.114.96.226:7152,50.00%,246 ms
188.114.97.194:942,50.00%,246 ms
188.114.98.74:8742,50.00%,246 ms
188.114.98.138:859,50.00%,246 ms
188.114.96.182:859,50.00%,247 ms
188.114.96.187:955,50.00%,248 ms
188.114.96.198:859,50.00%,248 ms
188.114.98.87:890,50.00%,249 ms
188.114.98.89:955,50.00%,249 ms
188.114.96.237:955,50.00%,250 ms
188.114.96.150:8742,50.00%,251 ms
188.114.96.129:2408,50.00%,252 ms
188.114.96.176:854,50.00%,252 ms
188.114.98.137:942,50.00%,252 ms
188.114.99.130:859,50.00%,252 ms
188.114.96.131:1387,50.00%,253 ms
188.114.96.253:8742,50.00%,253 ms
188.114.98.141:1018,50.00%,253 ms
188.114.98.157:890,50.00%,253 ms
188.114.99.6:890,50.00%,253 ms
188.114.97.117:8742,50.00%,254 ms
188.114.97.201:942,50.00%,254 ms
188.114.96.157:890,50.00%,255 ms
188.114.98.173:942,50.00%,255 ms
162.159.192.8:942,50.00%,256 ms
188.114.97.99:890,50.00%,256 ms
162.159.195.216:7152,50.00%,257 ms
188.114.96.234:1018,50.00%,257 ms
188.114.97.15:955,50.00%,257 ms
188.114.96.191:859,50.00%,258 ms
188.114.96.98:8742,50.00%,259 ms
188.114.97.40:2408,50.00%,260 ms
188.114.99.117:859,50.00%,261 ms
188.114.98.132:7152,50.00%,262 ms
188.114.98.66:1387,50.00%,264 ms
188.114.97.97:7152,50.00%,269 ms
188.114.97.104:942,50.00%,271 ms
188.114.96.232:1387,50.00%,275 ms
188.114.97.40:890,50.00%,278 ms
188.114.97.192:2408,50.00%,292 ms
188.114.98.176:955,50.00%,299 ms
188.114.96.240:1018,50.00%,392 ms
162.159.192.76:3854,75.00%,157 ms
162.159.192.204:942,75.00%,158 ms
162.159.192.62:955,75.00%,159 ms
162.159.192.252:1018,75.00%,159 ms
162.159.195.156:942,75.00%,159 ms
162.159.192.46:890,75.00%,160 ms
162.159.192.203:942,75.00%,160 ms
162.159.195.79:1387,75.00%,160 ms
162.159.195.133:955,75.00%,160 ms
162.159.195.215:854,75.00%,160 ms
162.159.192.24:890,75.00%,161 ms
162.159.192.25:2408,75.00%,161 ms
162.159.192.55:859,75.00%,161 ms
162.159.192.121:890,75.00%,161 ms
162.159.195.89:3854,75.00%,161 ms
162.159.192.105:1387,75.00%,162 ms
162.159.192.115:7152,75.00%,162 ms
162.159.192.205:854,75.00%,162 ms
162.159.195.37:1018,75.00%,162 ms
162.159.195.186:1387,75.00%,162 ms
162.159.192.85:7152,75.00%,163 ms
162.159.192.101:8742,75.00%,163 ms
162.159.192.116:854,75.00%,163 ms
162.159.192.136:942,75.00%,163 ms
162.159.192.205:2408,75.00%,163 ms
162.159.192.219:1018,75.00%,163 ms
162.159.195.65:942,75.00%,163 ms
162.159.195.89:2408,75.00%,163 ms
162.159.192.18:2408,75.00%,164 ms
162.159.192.23:854,75.00%,164 ms
162.159.192.50:890,75.00%,164 ms
162.159.192.66:2408,75.00%,164 ms
162.159.192.148:3854,75.00%,164 ms
162.159.192.180:890,75.00%,164 ms
162.159.192.206:7152,75.00%,164 ms
162.159.192.223:3854,75.00%,164 ms
162.159.192.241:8742,75.00%,164 ms
162.159.195.231:2408,75.00%,164 ms
162.159.195.242:3854,75.00%,164 ms
162.159.192.11:1018,75.00%,165 ms
162.159.192.35:1018,75.00%,165 ms
162.159.192.47:3854,75.00%,165 ms
162.159.192.50:8742,75.00%,165 ms
162.159.192.83:8742,75.00%,165 ms
162.159.192.171:854,75.00%,165 ms
162.159.192.189:1018,75.00%,165 ms
162.159.192.202:1018,75.00%,165 ms
162.159.192.216:955,75.00%,165 ms
162.159.195.21:942,75.00%,165 ms
162.159.195.33:8742,75.00%,165 ms
162.159.195.144:890,75.00%,165 ms
162.159.195.182:8742,75.00%,165 ms
162.159.192.15:859,75.00%,166 ms
162.159.192.27:942,75.00%,166 ms
162.159.192.35:854,75.00%,166 ms
162.159.192.47:955,75.00%,166 ms
162.159.192.94:859,75.00%,166 ms
162.159.192.203:955,75.00%,166 ms
162.159.195.144:2408,75.00%,166 ms
162.159.195.168:942,75.00%,166 ms
162.159.195.200:854,75.00%,166 ms
162.159.195.215:7152,75.00%,166 ms
162.159.192.18:854,75.00%,167 ms
162.159.192.24:3854,75.00%,167 ms
162.159.192.26:890,75.00%,167 ms
162.159.192.27:859,75.00%,167 ms
162.159.192.45:955,75.00%,167 ms
162.159.192.123:955,75.00%,167 ms
162.159.192.134:7152,75.00%,167 ms
162.159.192.211:890,75.00%,167 ms
162.159.192.216:2408,75.00%,167 ms
162.159.195.34:2408,75.00%,167 ms
162.159.195.75:942,75.00%,167 ms
162.159.195.107:955,75.00%,167 ms
162.159.195.109:942,75.00%,167 ms
162.159.195.138:859,75.00%,167 ms
162.159.195.145:854,75.00%,167 ms
162.159.195.200:2408,75.00%,167 ms
162.159.195.208:859,75.00%,167 ms
162.159.195.215:2408,75.00%,167 ms
162.159.195.243:8742,75.00%,167 ms
162.159.192.51:8742,75.00%,168 ms
162.159.192.87:3854,75.00%,168 ms
162.159.192.132:859,75.00%,168 ms
162.159.192.200:859,75.00%,168 ms
162.159.192.202:854,75.00%,168 ms
162.159.192.209:7152,75.00%,168 ms
162.159.192.235:3854,75.00%,168 ms
162.159.195.9:1387,75.00%,168 ms
162.159.195.17:1387,75.00%,168 ms
162.159.195.37:890,75.00%,168 ms
162.159.195.37:8742,75.00%,168 ms
162.159.195.59:1018,75.00%,168 ms
162.159.195.69:7152,75.00%,168 ms
162.159.195.105:7152,75.00%,168 ms
162.159.195.133:7152,75.00%,168 ms
162.159.195.158:1018,75.00%,168 ms
162.159.195.159:955,75.00%,168 ms
162.159.195.188:955,75.00%,168 ms
162.159.195.250:890,75.00%,168 ms
162.159.192.27:1018,75.00%,169 ms
162.159.192.92:890,75.00%,169 ms
162.159.192.118:854,75.00%,169 ms
162.159.192.122:942,75.00%,169 ms
162.159.192.167:859,75.00%,169 ms
162.159.192.169:854,75.00%,169 ms
162.159.192.171:3854,75.00%,169 ms
162.159.192.208:942,75.00%,169 ms
162.159.195.51:890,75.00%,169 ms
162.159.195.64:942,75.00%,169 ms
162.159.195.67:8742,75.00%,169 ms
162.159.195.90:859,75.00%,169 ms
162.159.195.116:955,75.00%,169 ms
162.159.195.156:1018,75.00%,169 ms
162.159.195.163:1018,75.00%,169 ms
162.159.192.23:890,75.00%,170 ms
162.159.192.38:859,75.00%,170 ms
162.159.192.41:3854,75.00%,170 ms
162.159.192.73:7152,75.00%,170 ms
162.159.192.74:1018,75.00%,170 ms
162.159.192.82:1387,75.00%,170 ms
162.159.192.91:2408,75.00%,170 ms
162.159.192.99:955,75.00%,170 ms
162.159.192.100:890,75.00%,170 ms
162.159.192.105:7152,75.00%,170 ms
162.159.192.161:1387,75.00%,170 ms
162.159.192.178:955,75.00%,170 ms
162.159.192.203:8742,75.00%,170 ms
162.159.192.206:942,75.00%,170 ms
162.159.192.206:955,75.00%,170 ms
162.159.195.105:955,75.00%,170 ms
162.159.195.142:3854,75.00%,170 ms
162.159.195.168:890,75.00%,170 ms
162.159.195.187:955,75.00%,170 ms
162.159.192.20:955,75.00%,171 ms
162.159.192.99:1018,75.00%,171 ms
162.159.192.100:955,75.00%,171 ms
162.159.192.117:8742,75.00%,171 ms
162.159.192.124:942,75.00%,171 ms
162.159.192.136:890,75.00%,171 ms
162.159.192.208:8742,75.00%,171 ms
162.159.192.236:955,75.00%,171 ms
162.159.192.238:2408,75.00%,171 ms
162.159.192.254:955,75.00%,171 ms
162.159.195.75:7152,75.00%,171 ms
162.159.195.112:854,75.00%,171 ms
162.159.195.140:942,75.00%,171 ms
162.159.195.154:8742,75.00%,171 ms
162.159.195.177:1018,75.00%,171 ms
162.159.195.203:1018,75.00%,171 ms
162.159.195.207:890,75.00%,171 ms
162.159.195.218:859,75.00%,171 ms
162.159.195.242:890,75.00%,171 ms
162.159.192.19:890,75.00%,172 ms
162.159.192.45:854,75.00%,172 ms
162.159.192.49:955,75.00%,172 ms
162.159.192.59:859,75.00%,172 ms
162.159.192.80:955,75.00%,172 ms
162.159.192.102:942,75.00%,172 ms
162.159.192.112:3854,75.00%,172 ms
162.159.192.123:7152,75.00%,172 ms
162.159.192.124:1018,75.00%,172 ms
162.159.192.130:890,75.00%,172 ms
162.159.192.139:955,75.00%,172 ms
162.159.192.139:1018,75.00%,172 ms
162.159.192.153:890,75.00%,172 ms
162.159.192.157:3854,75.00%,172 ms
162.159.192.169:942,75.00%,172 ms
162.159.192.171:942,75.00%,172 ms
162.159.192.202:955,75.00%,172 ms
162.159.192.204:7152,75.00%,172 ms
162.159.192.205:3854,75.00%,172 ms
162.159.192.206:3854,75.00%,172 ms
162.159.192.215:3854,75.00%,172 ms
162.159.192.228:854,75.00%,172 ms
162.159.192.233:955,75.00%,172 ms
162.159.195.25:1018,75.00%,172 ms
162.159.195.51:859,75.00%,172 ms
162.159.195.90:7152,75.00%,172 ms
162.159.195.122:854,75.00%,172 ms
162.159.195.143:3854,75.00%,172 ms
162.159.195.153:8742,75.00%,172 ms
162.159.195.162:854,75.00%,172 ms
162.159.195.226:854,75.00%,172 ms
162.159.195.230:854,75.00%,172 ms
162.159.192.12:2408,75.00%,173 ms
162.159.192.32:955,75.00%,173 ms
162.159.192.58:859,75.00%,173 ms
162.159.192.88:955,75.00%,173 ms
162.159.192.94:955,75.00%,173 ms
162.159.192.108:7152,75.00%,173 ms
162.159.192.108:890,75.00%,173 ms
162.159.192.132:1387,75.00%,173 ms
162.159.192.145:854,75.00%,173 ms
162.159.195.23:955,75.00%,173 ms
162.159.195.36:2408,75.00%,173 ms
162.159.195.40:942,75.00%,173 ms
162.159.195.63:890,75.00%,173 ms
162.159.195.79:942,75.00%,173 ms
162.159.195.126:955,75.00%,173 ms
162.159.195.126:1018,75.00%,173 ms
162.159.195.141:8742,75.00%,173 ms
162.159.195.188:942,75.00%,173 ms
162.159.195.237:8742,75.00%,173 ms
162.159.195.242:854,75.00%,173 ms
162.159.192.34:942,75.00%,174 ms
162.159.192.44:2408,75.00%,174 ms
162.159.192.58:2408,75.00%,174 ms
162.159.192.69:7152,75.00%,174 ms
162.159.192.71:854,75.00%,174 ms
162.159.192.134:890,75.00%,174 ms
162.159.192.139:8742,75.00%,174 ms
162.159.192.149:854,75.00%,174 ms
162.159.192.152:2408,75.00%,174 ms
162.159.192.178:859,75.00%,174 ms
162.159.192.186:955,75.00%,174 ms
162.159.195.51:854,75.00%,174 ms
162.159.195.141:2408,75.00%,174 ms
162.159.195.143:1018,75.00%,174 ms
162.159.195.147:854,75.00%,174 ms
162.159.195.149:3854,75.00%,174 ms
162.159.195.175:1018,75.00%,174 ms
162.159.192.48:890,75.00%,175 ms
162.159.192.51:1018,75.00%,175 ms
162.159.192.60:1387,75.00%,175 ms
162.159.192.69:955,75.00%,175 ms
162.159.192.88:1018,75.00%,175 ms
162.159.192.106:3854,75.00%,175 ms
162.159.192.129:7152,75.00%,175 ms
162.159.192.134:854,75.00%,175 ms
162.159.192.169:890,75.00%,175 ms
162.159.192.196:7152,75.00%,175 ms
162.159.195.71:1018,75.00%,175 ms
162.159.195.71:3854,75.00%,175 ms
162.159.195.78:890,75.00%,175 ms
162.159.195.172:3854,75.00%,175 ms
162.159.195.176:1018,75.00%,175 ms
162.159.195.219:942,75.00%,175 ms
162.159.195.219:955,75.00%,175 ms
162.159.195.233:8742,75.00%,175 ms
162.159.192.20:890,75.00%,176 ms
162.159.192.171:7152,75.00%,176 ms
162.159.195.71:955,75.00%,176 ms
162.159.195.93:890,75.00%,176 ms
162.159.195.124:854,75.00%,176 ms
162.159.195.205:1387,75.00%,176 ms
162.159.195.233:3854,75.00%,176 ms
162.159.192.28:7152,75.00%,177 ms
162.159.192.157:942,75.00%,177 ms
162.159.195.108:859,75.00%,177 ms
162.159.195.134:890,75.00%,177 ms
162.159.195.208:942,75.00%,177 ms
162.159.192.127:2408,75.00%,178 ms
162.159.192.161:854,75.00%,178 ms
162.159.192.85:890,75.00%,179 ms
162.159.192.249:890,75.00%,179 ms
162.159.192.34:1018,75.00%,180 ms
162.159.192.88:8742,75.00%,180 ms
162.159.192.96:2408,75.00%,180 ms
162.159.192.103:854,75.00%,180 ms
162.159.192.234:3854,75.00%,180 ms
162.159.192.254:1018,75.00%,180 ms
162.159.192.44:890,75.00%,181 ms
162.159.192.155:890,75.00%,181 ms
162.159.192.187:2408,75.00%,181 ms
162.159.195.25:1387,75.00%,181 ms
162.159.192.79:859,75.00%,183 ms
162.159.192.126:854,75.00%,183 ms
162.159.195.51:2408,75.00%,190 ms
162.159.195.107:859,75.00%,191 ms
188.114.96.82:942,75.00%,191 ms
188.114.96.132:854,75.00%,191 ms
188.114.98.47:8742,75.00%,191 ms
162.159.195.69:3854,75.00%,192 ms
188.114.98.26:7152,75.00%,192 ms
188.114.99.100:1018,75.00%,192 ms
188.114.99.146:8742,75.00%,194 ms
188.114.99.227:7152,75.00%,194 ms
162.159.192.0:1018,75.00%,195 ms
188.114.99.224:2408,75.00%,196 ms
162.159.195.147:890,75.00%,197 ms
188.114.97.180:3854,75.00%,197 ms
188.114.98.115:942,75.00%,197 ms
188.114.98.116:854,75.00%,198 ms
188.114.98.192:890,75.00%,198 ms
188.114.99.239:3854,75.00%,198 ms
162.159.192.150:2408,75.00%,199 ms
162.159.195.113:7152,75.00%,199 ms
188.114.97.15:859,75.00%,199 ms
188.114.97.101:1387,75.00%,199 ms
188.114.97.168:8742,75.00%,199 ms
188.114.98.10:1018,75.00%,199 ms
188.114.98.137:7152,75.00%,199 ms
188.114.99.146:2408,75.00%,199 ms
188.114.99.241:859,75.00%,199 ms
188.114.99.241:955,75.00%,199 ms
188.114.96.82:859,75.00%,200 ms
188.114.96.230:1387,75.00%,200 ms
188.114.97.36:859,75.00%,200 ms
188.114.97.102:3854,75.00%,200 ms
188.114.97.167:854,75.00%,200 ms
188.114.98.70:1387,75.00%,200 ms
188.114.99.56:859,75.00%,200 ms
188.114.99.93:7152,75.00%,200 ms
188.114.99.145:942,75.00%,200 ms
